date,depth_ft,temperature_c,station_id,station_name,lake_name,creel_year,in_creel_window
2012-09-06,1.0,24.0,10034776,Devils Lake - Deep Hole (LOC 19),Devils Lake,Jul 2023-Jun 2024,False
2012-09-06,2.0,23.9,10034776,Devils Lake - Deep Hole (LOC 19),Devils Lake,Jul 2023-Jun 2024,False
2012-09-06,3.0,23.8,10034776,Devils Lake - Deep Hole (LOC 19),Devils Lake,Jul 2023-Jun 2024,False
2013-04-30,0.0,9.0,10034776,Devils Lake - Deep Hole (LOC 19),Devils Lake,Jul 2023-Jun 2024,False
2013-04-30,1.0,8.9,10034776,Devils Lake - Deep Hole (LOC 19),Devils Lake,Jul 2023-Jun 2024,False
2013-04-30,2.0,8.8,10034776,Devils Lake - Deep Hole (LOC 19),Devils Lake,Jul 2023-Jun 2024,False
2013-04-30,3.0,8.6,10034776,Devils Lake - Deep Hole (LOC 19),Devils Lake,Jul 2023-Jun 2024,False
2013-07-30,0.0,22.5,10034776,Devils Lake - Deep Hole (LOC 19),Devils Lake,Jul 2023-Jun 2024,False
2013-07-30,1.0,22.5,10034776,Devils Lake - Deep Hole (LOC 19),Devils Lake,Jul 2023-Jun 2024,False
2013-07-30,2.0,22.5,10034776,Devils Lake - Deep Hole (LOC 19),Devils Lake,Jul 2023-Jun 2024,False
2013-07-30,3.0,22.5,10034776,Devils Lake - Deep Hole (LOC 19),Devils Lake,Jul 2023-Jun 2024,False
2013-08-14,0.0,23.8,10034776,Devils Lake - Deep Hole (LOC 19),Devils Lake,Jul 2023-Jun 2024,False
2013-08-14,1.0,23.2,10034776,Devils Lake - Deep Hole (LOC 19),Devils Lake,Jul 2023-Jun 2024,False
2013-08-14,2.0,22.9,10034776,Devils Lake - Deep Hole (LOC 19),Devils Lake,Jul 2023-Jun 2024,False
2013-08-14,3.0,22.8,10034776,Devils Lake - Deep Hole (LOC 19),Devils Lake,Jul 2023-Jun 2024,False
2013-09-16,0.0,21.2,10034776,Devils Lake - Deep Hole (LOC 19),Devils Lake,Jul 2023-Jun 2024,False
2013-09-16,1.0,21.1,10034776,Devils Lake - Deep Hole (LOC 19),Devils Lake,Jul 2023-Jun 2024,False
2013-09-16,3.0,21.0,10034776,Devils Lake - Deep Hole (LOC 19),Devils Lake,Jul 2023-Jun 2024,False
2022-10-05,0.0,17.2,10034776,Devils Lake - Deep Hole (LOC 19),Devils Lake,Jul 2023-Jun 2024,False
2022-10-05,1.0,17.2,10034776,Devils Lake - Deep Hole (LOC 19),Devils Lake,Jul 2023-Jun 2024,False
2022-10-05,2.0,16.9,10034776,Devils Lake - Deep Hole (LOC 19),Devils Lake,Jul 2023-Jun 2024,False
2022-10-05,3.0,16.8,10034776,Devils Lake - Deep Hole (LOC 19),Devils Lake,Jul 2023-Jun 2024,False
2022-10-17,0.0,14.3,10034776,Devils Lake - Deep Hole (LOC 19),Devils Lake,Jul 2023-Jun 2024,False
2022-10-17,1.0,14.3,10034776,Devils Lake - Deep Hole (LOC 19),Devils Lake,Jul 2023-Jun 2024,False
2022-10-17,2.0,14.3,10034776,Devils Lake - Deep Hole (LOC 19),Devils Lake,Jul 2023-Jun 2024,False
2022-10-17,3.0,14.3,10034776,Devils Lake - Deep Hole (LOC 19),Devils Lake,Jul 2023-Jun 2024,False
2023-05-22,0.0,19.3,10034776,Devils Lake - Deep Hole (LOC 19),Devils Lake,Jul 2023-Jun 2024,False
2023-05-22,1.0,17.2,10034776,Devils Lake - Deep Hole (LOC 19),Devils Lake,Jul 2023-Jun 2024,False
2023-05-22,2.0,16.0,10034776,Devils Lake - Deep Hole (LOC 19),Devils Lake,Jul 2023-Jun 2024,False
2023-05-22,3.0,15.5,10034776,Devils Lake - Deep Hole (LOC 19),Devils Lake,Jul 2023-Jun 2024,False
2024-05-23,0.0,18.9,10034776,Devils Lake - Deep Hole (LOC 19),Devils Lake,Jul 2023-Jun 2024,True
2024-05-23,1.0,18.9,10034776,Devils Lake - Deep Hole (LOC 19),Devils Lake,Jul 2023-Jun 2024,True
2024-05-23,2.0,18.8,10034776,Devils Lake - Deep Hole (LOC 19),Devils Lake,Jul 2023-Jun 2024,True
2024-05-23,3.0,18.6,10034776,Devils Lake - Deep Hole (LOC 19),Devils Lake,Jul 2023-Jun 2024,True
2024-10-21,0.0,14.5,10034776,Devils Lake - Deep Hole (LOC 19),Devils Lake,Jul 2023-Jun 2024,False
2024-10-21,1.0,14.4,10034776,Devils Lake - Deep Hole (LOC 19),Devils Lake,Jul 2023-Jun 2024,False
2024-10-21,2.0,14.4,10034776,Devils Lake - Deep Hole (LOC 19),Devils Lake,Jul 2023-Jun 2024,False
2024-10-21,3.0,14.3,10034776,Devils Lake - Deep Hole (LOC 19),Devils Lake,Jul 2023-Jun 2024,False
